timestamp,symbol,price
2025-08-01 02:52:34,BTCUSDT,115980.00
2025-08-01 02:52:44,BTCUSDT,115990.35
2025-08-01 02:52:55,BTCUSDT,115990.36
2025-08-01 02:53:05,BTCUSDT,115990.36
2025-08-01 02:53:15,BTCUSDT,115979.37
2025-08-01 02:53:25,BTCUSDT,115969.21
2025-08-01 02:53:36,BTCUSDT,115969.21
2025-08-01 02:53:46,BTCUSDT,115969.21
2025-08-01 02:53:56,BTCUSDT,115969.21
2025-08-01 02:54:06,BTCUSDT,115984.00
2025-08-01 02:54:17,BTCUSDT,115989.99
2025-08-01 02:54:27,BTCUSDT,115990.36
2025-08-01 02:54:37,BTCUSDT,115990.36
2025-08-01 02:54:48,BTCUSDT,115990.36
2025-08-01 02:54:58,BTCUSDT,115990.36
2025-08-01 02:55:08,BTCUSDT,115983.99
